timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1784785196265,1130,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-4,text,true,,122022,144,10,10,https://practicetestautomation.com/practice-test-login/,1013,0,0
1784785196312,1233,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-3,text,true,,138720,144,10,10,https://practicetestautomation.com/practice-test-table/,1084,0,0
1784785196546,1021,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-5,text,true,,32785,126,10,10,https://maven.apache.org/download.cgi,1003,0,0
1784785196610,963,HTTP Request,200,,Non-GUI TestCases Using CSV Files 1-10,text,true,,4824,173,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=RP-SN-01,963,0,0
1784785197573,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Non-GUI TestCases Using CSV Files 1-10,text,false,,875,0,10,10,null,0,0,0
1784785196572,1138,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-7,text,true,,138561,144,10,10,https://practicetestautomation.com/practice-test-table/,1014,0,0
1784785196313,1466,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-6,text,true,,26631,227,10,10,https://cucumber.io/docs/,466,0,0
1784785196313,466,HTTP Request-0,308,Permanent Redirect,Non-GUI TestCases Using CSV Files 1-6,,true,,727,113,10,10,https://cucumber.io/docs,466,0,0
1784785196779,1000,HTTP Request-1,200,OK,Non-GUI TestCases Using CSV Files 1-6,text,true,,25904,114,10,10,https://cucumber.io/docs/,937,0,0
1784785196684,1954,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-1,text,true,,121875,144,10,10,https://practicetestautomation.com/practice-test-login/,1126,0,0
1784785196779,2113,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-2,text,true,,23161,139,10,10,https://www.easycalculation.com/formulas/index.php,2075,0,0
1784785197088,2037,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-9,text,true,,27408,144,10,10,https://www.easycalculation.com/calculator-download.php,1990,0,0
1784785197395,1816,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-4,text,true,,32717,126,10,10,https://maven.apache.org/download.cgi,1780,0,0
1784785197574,1763,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-10,text,true,,31595,142,10,10,https://www.easycalculation.com/charts-and-tables.php,1757,0,0
1784785197780,1577,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-6,text,true,,18929,134,10,10,https://jmeter.apache.org/download_jmeter.cgi,1559,0,0
1784785197174,2235,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-8,text,true,,26635,227,10,10,https://cucumber.io/docs/,1742,0,0
1784785197174,1742,HTTP Request-0,308,Permanent Redirect,Non-GUI TestCases Using CSV Files 1-8,,true,,731,113,10,10,https://cucumber.io/docs,1742,0,0
1784785198917,492,HTTP Request-1,200,OK,Non-GUI TestCases Using CSV Files 1-8,text,true,,25904,114,10,10,https://cucumber.io/docs/,470,0,0
1784785198894,774,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-2,text,true,,122024,144,10,10,https://practicetestautomation.com/practice-test-login/,563,0,0
1784785197568,2130,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-5,text,true,,26635,227,10,10,https://cucumber.io/docs/,1645,0,0
1784785197568,1645,HTTP Request-0,308,Permanent Redirect,Non-GUI TestCases Using CSV Files 1-5,,true,,727,113,10,10,https://cucumber.io/docs,1645,0,0
1784785199213,485,HTTP Request-1,200,OK,Non-GUI TestCases Using CSV Files 1-5,text,true,,25908,114,10,10,https://cucumber.io/docs/,464,0,0
1784785199126,583,HTTP Request,200,,Non-GUI TestCases Using CSV Files 1-9,text,true,,4824,173,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=RP-SN-01,583,0,0
1784785199709,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Non-GUI TestCases Using CSV Files 1-9,text,false,,875,0,10,10,null,0,0,0
1784785197545,2192,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-3,text,true,,27408,144,10,10,https://www.easycalculation.com/calculator-download.php,2189,0,0
1784785198638,1101,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-1,text,true,,32805,126,10,10,https://maven.apache.org/download.cgi,739,0,0
1784785199338,507,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-10,text,true,,23161,139,10,10,https://www.easycalculation.com/formulas/index.php,437,0,0
1784785199409,443,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-8,text,true,,18902,134,10,10,https://jmeter.apache.org/download_jmeter.cgi,347,0,0
1784785197710,2147,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-7,text,true,,27408,144,10,10,https://www.easycalculation.com/calculator-download.php,2143,0,0
1784785199358,594,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-6,text,true,,138712,144,10,10,https://practicetestautomation.com/practice-test-table/,512,0,0
1784785199212,757,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-4,text,true,,26641,227,10,10,https://cucumber.io/docs/,487,0,0
1784785199212,487,HTTP Request-0,308,Permanent Redirect,Non-GUI TestCases Using CSV Files 1-4,,true,,741,113,10,10,https://cucumber.io/docs,487,0,0
1784785199699,270,HTTP Request-1,200,OK,Non-GUI TestCases Using CSV Files 1-4,text,true,,25900,114,10,10,https://cucumber.io/docs/,256,0,0
1784785199668,327,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-2,text,true,,32792,126,10,10,https://maven.apache.org/download.cgi,302,0,0
1784785199699,306,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-5,text,true,,18907,134,10,10,https://jmeter.apache.org/download_jmeter.cgi,296,0,0
1784785199709,304,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-9,text,true,,31595,142,10,10,https://www.easycalculation.com/charts-and-tables.php,301,0,0
1784785199857,241,HTTP Request,200,,Non-GUI TestCases Using CSV Files 1-7,text,true,,4824,173,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=RP-SN-01,240,0,0
1784785200099,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Non-GUI TestCases Using CSV Files 1-7,text,false,,875,0,10,10,null,0,0,0
1784785199738,374,HTTP Request,200,,Non-GUI TestCases Using CSV Files 1-3,text,true,,4824,173,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=RP-SN-01,374,0,0
1784785200112,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Non-GUI TestCases Using CSV Files 1-3,text,false,,875,0,10,10,null,0,0,0
1784785199739,399,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-1,text,true,,26633,227,10,10,https://cucumber.io/docs/,266,0,0
1784785199739,266,HTTP Request-0,308,Permanent Redirect,Non-GUI TestCases Using CSV Files 1-1,,true,,727,113,10,10,https://cucumber.io/docs,266,0,0
1784785200005,133,HTTP Request-1,200,OK,Non-GUI TestCases Using CSV Files 1-1,text,true,,25906,114,10,10,https://cucumber.io/docs/,121,0,0
1784785199969,226,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-4,text,true,,18901,134,10,10,https://jmeter.apache.org/download_jmeter.cgi,226,0,0
1784785199852,473,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-8,text,true,,138710,144,10,10,https://practicetestautomation.com/practice-test-table/,358,0,0
1784785199845,489,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-10,text,true,,122020,144,10,10,https://practicetestautomation.com/practice-test-login/,380,0,0
1784785200013,327,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-9,text,true,,23161,139,10,10,https://www.easycalculation.com/formulas/index.php,324,0,0
1784785199996,361,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-2,text,true,,26641,227,10,10,https://cucumber.io/docs/,149,0,0
1784785199996,149,HTTP Request-0,308,Permanent Redirect,Non-GUI TestCases Using CSV Files 1-2,,true,,735,113,10,10,https://cucumber.io/docs,149,0,0
1784785200145,212,HTTP Request-1,200,OK,Non-GUI TestCases Using CSV Files 1-2,text,true,,25906,114,10,10,https://cucumber.io/docs/,195,0,0
1784785200138,277,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-1,text,true,,18902,134,10,10,https://jmeter.apache.org/download_jmeter.cgi,263,0,0
1784785200013,446,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-5,text,true,,138710,144,10,10,https://practicetestautomation.com/practice-test-table/,357,0,0
1784785200099,366,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-7,text,true,,31595,142,10,10,https://www.easycalculation.com/charts-and-tables.php,364,0,0
1784785199953,589,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-6,text,true,,27408,144,10,10,https://www.easycalculation.com/calculator-download.php,588,0,0
1784785200195,417,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-4,text,true,,138718,144,10,10,https://practicetestautomation.com/practice-test-table/,358,0,0
1784785200358,257,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-2,text,true,,18915,134,10,10,https://jmeter.apache.org/download_jmeter.cgi,232,0,0
1784785200335,284,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-10,text,true,,32717,126,10,10,https://maven.apache.org/download.cgi,278,0,0
1784785200542,316,HTTP Request,200,,Non-GUI TestCases Using CSV Files 1-6,text,true,,4824,173,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=RP-SN-01,316,0,0
1784785200859,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Non-GUI TestCases Using CSV Files 1-6,text,false,,875,0,10,10,null,0,0,0
1784785200466,401,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-7,text,true,,23161,139,10,10,https://www.easycalculation.com/formulas/index.php,395,0,0
1784785200113,755,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-3,text,true,,31595,142,10,10,https://www.easycalculation.com/charts-and-tables.php,355,0,0
1784785200340,530,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-9,text,true,,122024,144,10,10,https://practicetestautomation.com/practice-test-login/,403,0,0
1784785200415,495,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-1,text,true,,138563,144,10,10,https://practicetestautomation.com/practice-test-table/,412,0,0
1784785200325,614,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-8,text,true,,27408,144,10,10,https://www.easycalculation.com/calculator-download.php,609,0,0
1784785200619,374,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-10,text,true,,26629,227,10,10,https://cucumber.io/docs/,199,0,0
1784785200619,199,HTTP Request-0,308,Permanent Redirect,Non-GUI TestCases Using CSV Files 1-10,,true,,729,113,10,10,https://cucumber.io/docs,199,0,0
1784785200818,175,HTTP Request-1,200,OK,Non-GUI TestCases Using CSV Files 1-10,text,true,,25900,114,10,10,https://cucumber.io/docs/,158,0,0
1784785200615,515,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-2,text,true,,138722,144,10,10,https://practicetestautomation.com/practice-test-table/,330,0,0
1784785200871,268,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-9,text,true,,32717,126,10,10,https://maven.apache.org/download.cgi,260,0,0
1784785200459,683,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-5,text,true,,27408,144,10,10,https://www.easycalculation.com/calculator-download.php,681,0,0
1784785200939,246,HTTP Request,200,,Non-GUI TestCases Using CSV Files 1-8,text,true,,4824,173,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=RP-SN-01,246,0,0
1784785201186,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Non-GUI TestCases Using CSV Files 1-8,text,false,,875,0,10,10,null,0,0,0
1784785200868,321,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-3,text,true,,23161,139,10,10,https://www.easycalculation.com/formulas/index.php,320,0,0
1784785200613,595,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-4,text,true,,27408,144,10,10,https://www.easycalculation.com/calculator-download.php,587,0,0
1784785200868,410,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-7,text,true,,121873,144,10,10,https://practicetestautomation.com/practice-test-login/,368,0,0
1784785201208,220,HTTP Request,200,,Non-GUI TestCases Using CSV Files 1-4,text,true,,4824,173,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=RP-SN-01,220,0,0
1784785201142,286,HTTP Request,200,,Non-GUI TestCases Using CSV Files 1-5,text,true,,4824,173,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=RP-SN-01,286,0,0
1784785201428,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Non-GUI TestCases Using CSV Files 1-4,text,false,,875,0,10,10,null,0,0,0
1784785201428,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Non-GUI TestCases Using CSV Files 1-5,text,false,,875,0,10,10,null,0,0,0
1784785200859,616,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-6,text,true,,31595,142,10,10,https://www.easycalculation.com/charts-and-tables.php,286,0,0
1784785200910,599,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-1,text,true,,27408,144,10,10,https://www.easycalculation.com/calculator-download.php,585,0,0
1784785200993,522,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-10,text,true,,18902,134,10,10,https://jmeter.apache.org/download_jmeter.cgi,502,0,0
1784785201131,399,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-2,text,true,,27408,144,10,10,https://www.easycalculation.com/calculator-download.php,392,0,0
1784785201279,279,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-7,text,true,,32717,126,10,10,https://maven.apache.org/download.cgi,253,0,0
1784785201139,419,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-9,text,true,,26639,227,10,10,https://cucumber.io/docs/,251,0,0
1784785201139,251,HTTP Request-0,308,Permanent Redirect,Non-GUI TestCases Using CSV Files 1-9,,true,,737,113,10,10,https://cucumber.io/docs,251,0,0
1784785201390,168,HTTP Request-1,200,OK,Non-GUI TestCases Using CSV Files 1-9,text,true,,25902,114,10,10,https://cucumber.io/docs/,148,0,0
1784785201190,452,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-3,text,true,,122038,144,10,10,https://practicetestautomation.com/practice-test-login/,378,0,0
1784785201428,309,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-5,text,true,,31595,142,10,10,https://www.easycalculation.com/charts-and-tables.php,297,0,0
1784785201428,322,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-4,text,true,,31595,142,10,10,https://www.easycalculation.com/charts-and-tables.php,308,0,0
1784785201509,242,HTTP Request,200,,Non-GUI TestCases Using CSV Files 1-1,text,true,,4824,173,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=RP-SN-01,242,0,0
1784785201752,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Non-GUI TestCases Using CSV Files 1-1,text,false,,875,0,10,10,null,0,0,0
1784785201476,289,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-6,text,true,,23161,139,10,10,https://www.easycalculation.com/formulas/index.php,288,0,0
1784785201531,249,HTTP Request,200,,Non-GUI TestCases Using CSV Files 1-2,text,true,,4824,173,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=RP-SN-01,249,0,0
1784785201780,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Non-GUI TestCases Using CSV Files 1-2,text,false,,875,0,10,10,null,0,0,0
1784785201186,615,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-8,text,true,,31595,142,10,10,https://www.easycalculation.com/charts-and-tables.php,328,0,0
1784785201559,260,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-9,text,true,,18902,134,10,10,https://jmeter.apache.org/download_jmeter.cgi,235,0,0
1784785201643,270,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-3,text,true,,32717,126,10,10,https://maven.apache.org/download.cgi,225,0,0
1784785201558,362,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-7,text,true,,26639,227,10,10,https://cucumber.io/docs/,153,0,0
1784785201558,153,HTTP Request-0,308,Permanent Redirect,Non-GUI TestCases Using CSV Files 1-7,,true,,735,113,10,10,https://cucumber.io/docs,153,0,0
1784785201711,209,HTTP Request-1,200,OK,Non-GUI TestCases Using CSV Files 1-7,text,true,,25904,114,10,10,https://cucumber.io/docs/,156,0,0
1784785201516,483,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-10,text,true,,138722,144,10,10,https://practicetestautomation.com/practice-test-table/,368,0,0
1784785201737,332,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-5,text,true,,23161,139,9,9,https://www.easycalculation.com/formulas/index.php,302,0,0
1784785201752,365,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-1,text,true,,31595,142,9,9,https://www.easycalculation.com/charts-and-tables.php,320,0,0
1784785201750,385,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-4,text,true,,23161,139,9,9,https://www.easycalculation.com/formulas/index.php,382,0,0
1784785201780,384,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-2,text,true,,31595,142,9,9,https://www.easycalculation.com/charts-and-tables.php,373,0,0
1784785201802,446,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-8,text,true,,23161,139,9,9,https://www.easycalculation.com/formulas/index.php,435,0,0
1784785201920,341,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-7,text,true,,18902,134,9,9,https://jmeter.apache.org/download_jmeter.cgi,299,0,0
1784785201765,515,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-6,text,true,,122034,144,9,9,https://practicetestautomation.com/practice-test-login/,407,0,0
1784785201819,549,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-9,text,true,,138710,144,9,9,https://practicetestautomation.com/practice-test-table/,474,0,0
1784785201914,463,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-3,text,true,,26630,227,8,8,https://cucumber.io/docs/,162,0,0
1784785201914,162,HTTP Request-0,308,Permanent Redirect,Non-GUI TestCases Using CSV Files 1-3,,true,,730,113,8,8,https://cucumber.io/docs,162,0,0
1784785202076,301,HTTP Request-1,200,OK,Non-GUI TestCases Using CSV Files 1-3,text,true,,25900,114,8,8,https://cucumber.io/docs/,293,0,0
1784785202117,294,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-1,text,true,,23161,139,8,8,https://www.easycalculation.com/formulas/index.php,291,0,0
1784785202069,393,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-5,text,true,,122024,144,8,8,https://practicetestautomation.com/practice-test-login/,357,0,0
1784785202164,310,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-2,text,true,,23161,139,8,8,https://www.easycalculation.com/formulas/index.php,309,0,0
1784785202136,383,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-4,text,true,,122034,144,8,8,https://practicetestautomation.com/practice-test-login/,340,0,0
1784785202280,285,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-6,text,true,,32717,126,8,8,https://maven.apache.org/download.cgi,239,0,0
1784785202248,373,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-8,text,true,,122024,144,8,8,https://practicetestautomation.com/practice-test-login/,323,0,0
1784785202378,251,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-3,text,true,,18902,134,8,8,https://jmeter.apache.org/download_jmeter.cgi,243,0,0
1784785202261,428,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-7,text,true,,138567,144,8,8,https://practicetestautomation.com/practice-test-table/,379,0,0
1784785202411,399,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-1,text,true,,121865,144,7,7,https://practicetestautomation.com/practice-test-login/,341,0,0
1784785202566,268,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-6,text,true,,26625,227,7,7,https://cucumber.io/docs/,115,0,0
1784785202566,115,HTTP Request-0,308,Permanent Redirect,Non-GUI TestCases Using CSV Files 1-6,,true,,729,113,7,7,https://cucumber.io/docs,115,0,0
1784785202681,153,HTTP Request-1,200,OK,Non-GUI TestCases Using CSV Files 1-6,text,true,,25896,114,7,7,https://cucumber.io/docs/,138,0,0
1784785202474,370,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-2,text,true,,122034,144,7,7,https://practicetestautomation.com/practice-test-login/,318,0,0
1784785202462,415,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-5,text,true,,32717,126,7,7,https://maven.apache.org/download.cgi,255,0,0
1784785202621,329,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-8,text,true,,32812,126,7,7,https://maven.apache.org/download.cgi,222,0,0
1784785202519,432,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-4,text,true,,32717,126,7,7,https://maven.apache.org/download.cgi,353,0,0
1784785202630,405,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-3,text,true,,138718,144,7,7,https://practicetestautomation.com/practice-test-table/,351,0,0
1784785202844,245,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-2,text,true,,32813,126,6,6,https://maven.apache.org/download.cgi,225,0,0
1784785202877,274,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-5,text,true,,26629,227,6,6,https://cucumber.io/docs/,119,0,0
1784785202877,119,HTTP Request-0,308,Permanent Redirect,Non-GUI TestCases Using CSV Files 1-5,,true,,731,113,6,6,https://cucumber.io/docs,119,0,0
1784785202996,155,HTTP Request-1,200,OK,Non-GUI TestCases Using CSV Files 1-5,text,true,,25898,114,6,6,https://cucumber.io/docs/,145,0,0
1784785202835,317,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-6,text,true,,18902,134,6,6,https://jmeter.apache.org/download_jmeter.cgi,240,0,0
1784785202810,367,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-1,text,true,,32798,126,6,6,https://maven.apache.org/download.cgi,225,0,0
1784785202951,294,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-8,text,true,,26627,227,6,6,https://cucumber.io/docs/,127,0,0
1784785202951,127,HTTP Request-0,308,Permanent Redirect,Non-GUI TestCases Using CSV Files 1-8,,true,,731,113,6,6,https://cucumber.io/docs,127,0,0
1784785203078,167,HTTP Request-1,200,OK,Non-GUI TestCases Using CSV Files 1-8,text,true,,25896,114,6,6,https://cucumber.io/docs/,151,0,0
1784785202952,310,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-4,text,true,,26635,227,6,6,https://cucumber.io/docs/,124,0,0
1784785202952,124,HTTP Request-0,308,Permanent Redirect,Non-GUI TestCases Using CSV Files 1-4,,true,,735,113,6,6,https://cucumber.io/docs,124,0,0
1784785203076,186,HTTP Request-1,200,OK,Non-GUI TestCases Using CSV Files 1-4,text,true,,25900,114,6,6,https://cucumber.io/docs/,171,0,0
1784785203151,223,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-5,text,true,,18942,134,6,6,https://jmeter.apache.org/download_jmeter.cgi,204,0,0
1784785203089,316,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-2,text,true,,26629,227,6,6,https://cucumber.io/docs/,152,0,0
1784785203089,152,HTTP Request-0,308,Permanent Redirect,Non-GUI TestCases Using CSV Files 1-2,,true,,733,113,6,6,https://cucumber.io/docs,152,0,0
1784785203242,163,HTTP Request-1,200,OK,Non-GUI TestCases Using CSV Files 1-2,text,true,,25896,114,6,6,https://cucumber.io/docs/,145,0,0
1784785203177,247,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-1,text,true,,26637,227,6,6,https://cucumber.io/docs/,110,0,0
1784785203177,110,HTTP Request-0,308,Permanent Redirect,Non-GUI TestCases Using CSV Files 1-1,,true,,735,113,6,6,https://cucumber.io/docs,110,0,0
1784785203288,136,HTTP Request-1,200,OK,Non-GUI TestCases Using CSV Files 1-1,text,true,,25902,114,6,6,https://cucumber.io/docs/,133,0,0
1784785203263,216,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-4,text,true,,18902,134,6,6,https://jmeter.apache.org/download_jmeter.cgi,209,0,0
1784785203246,269,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-8,text,true,,18902,134,6,6,https://jmeter.apache.org/download_jmeter.cgi,233,0,0
1784785203152,407,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-6,text,true,,138714,144,6,6,https://practicetestautomation.com/practice-test-table/,344,0,0
1784785203406,224,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-2,text,true,,18894,134,5,5,https://jmeter.apache.org/download_jmeter.cgi,209,0,0
1784785203424,212,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-1,text,true,,18893,134,5,5,https://jmeter.apache.org/download_jmeter.cgi,211,0,0
1784785203375,544,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-5,text,true,,138714,144,5,5,https://practicetestautomation.com/practice-test-table/,345,0,0
1784785203479,792,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-4,text,true,,138712,144,4,4,https://practicetestautomation.com/practice-test-table/,447,0,0
1784785203515,1630,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-8,text,true,,138714,144,3,3,https://practicetestautomation.com/practice-test-table/,782,0,0
1784785203631,1779,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-2,text,true,,138708,144,2,2,https://practicetestautomation.com/practice-test-table/,1559,0,0
1784785203636,1813,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-1,text,true,,138565,144,1,1,https://practicetestautomation.com/practice-test-table/,1708,0,0
